Order_ID,Customer_ID,Country,Product_Type,Leather_Type,Order_Date,Delivery_Date,Quantity_SqFt,Price_per_SqFt,Total_Value,Currency,Order_Status,Factory_ID
ORD02373,CUST0192,South Korea,Leather Panels,Sheep,2025-04-22,2025-06-17,2120,230,487600,USD,Shipped,Ambur Unit
ORD02374,CUST0227,UK,Leather Panels,Cow,2024-12-29,2025-02-25,6856,119,815864,EUR,Completed,Ranipet Unit
ORD02375,CUST0217,UK,Wet Blue Leather,Cow,2025-06-20,2025-07-26,8145,290,2362050,USD,Completed,Vaniyambadi Unit
ORD02376,CUST0246,Vietnam,Leather Panels,Buffalo,2024-08-16,2024-09-21,7668,167,1280556,USD,Completed,Chennai Finishing
ORD02377,CUST0237,Japan,Leather Sheets,Cow,2025-06-25,2025-08-22,3227,222,716394,EUR,Completed,Chennai Finishing
ORD02378,CUST0154,Vietnam,Finished Leather,Sheep,2024-08-20,2024-10-03,1421,263,373723,USD,Pending,Ambur Unit
ORD02379,CUST0142,South Korea,Crust Leather,Buffalo,2025-09-22,2025-11-06,8888,108,959904,USD,Shipped,Chennai Finishing
ORD02380,CUST0065,China,Crust Leather,Sheep,2024-05-03,2024-06-21,8382,205,1718310,EUR,Completed,Ambur Unit
ORD02381,CUST0115,Japan,Crust Leather,Goat,2024-04-18,2024-05-03,7368,223,1643064,USD,Shipped,Ranipet Unit
ORD02382,CUST0201,France,Finished Leather,Buffalo,2025-05-27,2025-06-13,6265,199,1246735,EUR,Shipped,Ranipet Unit
ORD02383,CUST0050,South Korea,Crust Leather,Cow,2025-02-08,2025-03-06,2711,134,363274,EUR,Shipped,Ambur Unit
ORD02384,CUST0203,Vietnam,Leather Panels,Goat,2025-11-15,2025-12-24,6798,234,1590732,EUR,Pending,Chennai Finishing
ORD02385,CUST0171,Spain,Wet Blue Leather,Cow,2025-02-02,2025-03-17,8235,85,699975,EUR,Shipped,Ambur Unit
ORD02386,CUST0063,Vietnam,Crust Leather,Cow,2025-01-08,2025-03-08,9971,297,2961387,EUR,Completed,Ambur Unit
ORD02387,CUST0215,UK,Finished Leather,Cow,2024-05-28,2024-07-06,7161,156,1117116,EUR,Completed,Vaniyambadi Unit
ORD02388,CUST0051,Vietnam,Wet Blue Leather,Buffalo,2025-10-26,2025-12-13,6463,91,588133,EUR,Completed,Ambur Unit
ORD02389,CUST0159,France,Wet Blue Leather,Goat,2025-08-14,2025-09-06,9317,136,1267112,USD,Completed,Ambur Unit
ORD02390,CUST0003,Japan,Finished Leather,Cow,2025-03-11,2025-05-03,5438,107,581866,EUR,Completed,Ambur Unit
ORD02391,CUST0038,Italy,Leather Sheets,Goat,2024-03-13,2024-04-21,2153,174,374622,EUR,Shipped,Ranipet Unit
ORD02392,CUST0104,France,Wet Blue Leather,Buffalo,2025-11-14,2026-01-07,4515,139,627585,EUR,Shipped,Ambur Unit
ORD02393,CUST0024,USA,Wet Blue Leather,Sheep,2024-01-18,2024-02-09,551,163,89813,EUR,Pending,Vaniyambadi Unit
ORD02394,CUST0126,France,Finished Leather,Goat,2025-08-22,2025-10-03,8783,289,2538287,EUR,Completed,Ranipet Unit
ORD02395,CUST0083,China,Leather Sheets,Sheep,2025-07-13,2025-08-01,2321,115,266915,EUR,Completed,Vaniyambadi Unit
ORD02396,CUST0060,France,Leather Panels,Cow,2025-07-30,2025-09-14,6596,275,1813900,EUR,Pending,Ranipet Unit
ORD02397,CUST0040,Spain,Leather Panels,Sheep,2025-10-16,2025-11-02,6666,298,1986468,USD,Completed,Chennai Finishing
ORD02398,CUST0005,Vietnam,Wet Blue Leather,Goat,2024-10-26,2024-12-07,3015,155,467325,EUR,Pending,Chennai Finishing
ORD02399,CUST0037,China,Finished Leather,Cow,2024-03-07,2024-04-19,1100,171,188100,EUR,Completed,Ambur Unit
ORD02400,CUST0212,Germany,Leather Sheets,Goat,2024-05-05,2024-06-12,8692,198,1721016,EUR,Shipped,Vaniyambadi Unit
ORD02401,CUST0124,Germany,Wet Blue Leather,Goat,2024-04-10,2024-05-26,1502,135,202770,USD,Shipped,Ambur Unit
ORD02402,CUST0199,France,Wet Blue Leather,Goat,2024-10-30,2024-11-18,3542,193,683606,EUR,Shipped,Vaniyambadi Unit
ORD02403,CUST0099,South Korea,Wet Blue Leather,Goat,2025-07-30,2025-08-25,1316,121,159236,EUR,Shipped,Chennai Finishing
ORD02404,CUST0038,Italy,Wet Blue Leather,Cow,2025-07-22,2025-09-08,7887,127,1001649,EUR,Pending,Chennai Finishing
ORD02405,CUST0065,China,Leather Sheets,Buffalo,2025-04-01,2025-05-27,2729,82,223778,USD,Pending,Ambur Unit
ORD02406,CUST0221,China,Leather Sheets,Sheep,2024-08-01,2024-09-20,3883,166,644578,EUR,Shipped,Vaniyambadi Unit
ORD02407,CUST0092,South Korea,Leather Panels,Sheep,2025-06-25,2025-08-06,2554,135,344790,USD,Pending,Ambur Unit
ORD02408,CUST0205,France,Leather Panels,Buffalo,2025-06-19,2025-07-29,4813,212,1020356,USD,Completed,Ranipet Unit
ORD02409,CUST0200,Spain,Finished Leather,Goat,2024-08-28,2024-09-28,6570,279,1833030,USD,Shipped,Vaniyambadi Unit
ORD02410,CUST0122,South Korea,Wet Blue Leather,Sheep,2025-03-04,2025-03-24,3777,227,857379,EUR,Pending,Ambur Unit
ORD02411,CUST0081,USA,Leather Sheets,Sheep,2025-11-02,2025-12-07,3643,254,925322,USD,Shipped,Chennai Finishing
ORD02412,CUST0129,South Korea,Wet Blue Leather,Buffalo,2024-12-13,2025-01-19,8091,207,1674837,EUR,Completed,Ambur Unit
ORD02413,CUST0062,USA,Leather Sheets,Buffalo,2024-05-30,2024-06-25,9133,146,1333418,EUR,Shipped,Vaniyambadi Unit
ORD02414,CUST0117,Japan,Crust Leather,Buffalo,2024-03-02,2024-05-01,3879,126,488754,USD,Pending,Ambur Unit
ORD02415,CUST0028,USA,Leather Sheets,Sheep,2025-04-20,2025-05-28,1728,293,506304,USD,Pending,Ambur Unit
ORD02416,CUST0109,Italy,Leather Panels,Goat,2024-10-28,2024-11-22,3193,94,300142,USD,Pending,Ranipet Unit
ORD02417,CUST0215,UK,Crust Leather,Cow,2025-08-13,2025-10-02,9551,183,1747833,EUR,Completed,Ambur Unit
ORD02418,CUST0214,USA,Leather Panels,Buffalo,2024-01-09,2024-02-06,7460,228,1700880,USD,Completed,Vaniyambadi Unit
ORD02419,CUST0192,South Korea,Finished Leather,Goat,2025-07-16,2025-07-31,7270,225,1635750,USD,Shipped,Chennai Finishing
ORD02420,CUST0069,Vietnam,Leather Sheets,Cow,2024-03-20,2024-04-07,8617,292,2516164,USD,Pending,Chennai Finishing
ORD02421,CUST0227,UK,Crust Leather,Sheep,2024-03-23,2024-05-02,816,135,110160,USD,Pending,Ambur Unit
ORD02422,CUST0241,Japan,Crust Leather,Buffalo,2025-08-20,2025-09-16,1039,154,160006,EUR,Pending,Vaniyambadi Unit
ORD02423,CUST0065,China,Finished Leather,Sheep,2025-08-14,2025-09-12,5081,176,894256,USD,Shipped,Ranipet Unit
ORD02424,CUST0201,France,Finished Leather,Buffalo,2024-09-04,2024-10-24,7767,190,1475730,USD,Shipped,Chennai Finishing
ORD02425,CUST0194,UK,Wet Blue Leather,Goat,2024-03-03,2024-03-28,5826,146,850596,USD,Shipped,Vaniyambadi Unit
ORD02426,CUST0189,Spain,Crust Leather,Sheep,2025-04-18,2025-06-16,4184,112,468608,USD,Shipped,Ambur Unit
ORD02427,CUST0041,France,Wet Blue Leather,Cow,2025-01-31,2025-03-01,9881,110,1086910,EUR,Shipped,Chennai Finishing
ORD02428,CUST0016,Vietnam,Leather Sheets,Sheep,2025-03-16,2025-05-15,2555,292,746060,EUR,Shipped,Ranipet Unit
ORD02429,CUST0211,USA,Wet Blue Leather,Goat,2024-06-19,2024-08-08,3312,196,649152,USD,Shipped,Chennai Finishing
ORD02430,CUST0068,USA,Leather Panels,Sheep,2025-04-08,2025-04-23,6621,85,562785,EUR,Completed,Chennai Finishing
ORD02431,CUST0192,South Korea,Crust Leather,Cow,2025-02-26,2025-03-14,8612,173,1489876,USD,Shipped,Ambur Unit
ORD02432,CUST0145,Vietnam,Crust Leather,Cow,2024-02-17,2024-03-13,3314,232,768848,EUR,Pending,Vaniyambadi Unit
ORD02433,CUST0159,France,Leather Panels,Cow,2024-09-22,2024-11-10,1033,151,155983,USD,Completed,Vaniyambadi Unit
ORD02434,CUST0090,USA,Finished Leather,Buffalo,2024-07-30,2024-08-25,3652,143,522236,USD,Pending,Ambur Unit
ORD02435,CUST0011,France,Wet Blue Leather,Goat,2025-01-18,2025-03-15,3022,287,867314,USD,Completed,Vaniyambadi Unit
ORD02436,CUST0087,Vietnam,Crust Leather,Sheep,2025-11-30,2025-12-17,5147,164,844108,EUR,Shipped,Vaniyambadi Unit
ORD02437,CUST0160,France,Crust Leather,Goat,2024-09-08,2024-10-05,3672,273,1002456,USD,Pending,Vaniyambadi Unit
ORD02438,CUST0152,Spain,Finished Leather,Goat,2024-01-08,2024-02-26,7491,113,846483,USD,Completed,Vaniyambadi Unit
ORD02439,CUST0213,Spain,Crust Leather,Cow,2024-10-03,2024-10-23,4914,272,1336608,EUR,Pending,Chennai Finishing
ORD02440,CUST0081,USA,Crust Leather,Sheep,2024-04-30,2024-05-24,2693,94,253142,EUR,Completed,Ambur Unit
ORD02441,CUST0124,Germany,Wet Blue Leather,Buffalo,2025-08-25,2025-10-02,8033,159,1277247,USD,Completed,Chennai Finishing
ORD02442,CUST0047,Germany,Crust Leather,Sheep,2024-04-05,2024-05-26,4894,244,1194136,EUR,Shipped,Ambur Unit
ORD02443,CUST0151,South Korea,Finished Leather,Buffalo,2025-02-09,2025-03-24,2669,126,336294,USD,Pending,Ranipet Unit
ORD02444,CUST0060,France,Leather Sheets,Goat,2025-03-09,2025-04-10,7066,112,791392,USD,Shipped,Chennai Finishing
ORD02445,CUST0065,China,Finished Leather,Sheep,2024-05-25,2024-07-23,6776,106,718256,USD,Pending,Vaniyambadi Unit
ORD02446,CUST0007,UK,Leather Panels,Goat,2025-08-30,2025-09-24,573,226,129498,EUR,Completed,Ranipet Unit
ORD02447,CUST0016,Vietnam,Wet Blue Leather,Buffalo,2024-04-18,2024-05-07,3630,122,442860,EUR,Pending,Ambur Unit
ORD02448,CUST0082,UK,Finished Leather,Cow,2024-08-02,2024-08-25,2041,149,304109,EUR,Completed,Ambur Unit
ORD02449,CUST0133,South Korea,Crust Leather,Goat,2025-08-28,2025-10-11,7735,204,1577940,EUR,Shipped,Vaniyambadi Unit
ORD02450,CUST0096,Japan,Finished Leather,Buffalo,2024-05-14,2024-06-07,4617,300,1385100,EUR,Shipped,Ranipet Unit
ORD02451,CUST0180,South Korea,Crust Leather,Cow,2024-04-22,2024-06-13,9342,282,2634444,EUR,Shipped,Chennai Finishing
ORD02452,CUST0127,Germany,Leather Sheets,Buffalo,2025-05-19,2025-07-13,1179,190,224010,USD,Completed,Vaniyambadi Unit
ORD02453,CUST0151,South Korea,Wet Blue Leather,Cow,2024-12-28,2025-01-18,9645,190,1832550,USD,Pending,Chennai Finishing
ORD02454,CUST0184,Italy,Wet Blue Leather,Cow,2024-10-23,2024-12-04,9394,250,2348500,EUR,Shipped,Ranipet Unit
ORD02455,CUST0189,Spain,Crust Leather,Goat,2024-07-15,2024-09-02,9139,215,1964885,EUR,Shipped,Chennai Finishing
ORD02456,CUST0035,USA,Leather Panels,Goat,2024-06-25,2024-07-11,7127,281,2002687,EUR,Pending,Vaniyambadi Unit
ORD02457,CUST0169,Spain,Wet Blue Leather,Goat,2024-11-08,2024-12-06,3257,172,560204,USD,Shipped,Chennai Finishing
ORD02458,CUST0044,France,Wet Blue Leather,Cow,2024-06-25,2024-07-21,9600,120,1152000,USD,Shipped,Vaniyambadi Unit
ORD02459,CUST0091,UK,Crust Leather,Sheep,2024-11-03,2024-12-16,7147,123,879081,USD,Shipped,Ranipet Unit
ORD02460,CUST0226,Germany,Crust Leather,Buffalo,2024-01-14,2024-02-03,3453,245,845985,USD,Pending,Ambur Unit
ORD02461,CUST0074,Spain,Finished Leather,Cow,2024-06-28,2024-08-20,9834,226,2222484,EUR,Pending,Vaniyambadi Unit
ORD02462,CUST0213,Spain,Leather Sheets,Cow,2024-05-17,2024-06-27,7764,90,698760,EUR,Pending,Ambur Unit
ORD02463,CUST0247,Japan,Finished Leather,Sheep,2024-07-17,2024-08-12,6419,190,1219610,EUR,Shipped,Ambur Unit
ORD02464,CUST0005,Vietnam,Finished Leather,Buffalo,2024-03-17,2024-04-04,4294,237,1017678,USD,Pending,Vaniyambadi Unit
ORD02465,CUST0138,France,Leather Sheets,Cow,2024-06-13,2024-07-17,3410,114,388740,USD,Shipped,Vaniyambadi Unit
ORD02466,CUST0098,Germany,Finished Leather,Buffalo,2024-02-17,2024-03-29,594,257,152658,EUR,Pending,Ambur Unit
ORD02467,CUST0083,China,Leather Sheets,Cow,2025-02-13,2025-03-07,7053,151,1065003,EUR,Pending,Vaniyambadi Unit
ORD02468,CUST0101,UK,Wet Blue Leather,Cow,2025-06-22,2025-08-21,5110,135,689850,USD,Shipped,Ranipet Unit
ORD02469,CUST0059,South Korea,Leather Sheets,Cow,2024-07-23,2024-08-24,8086,124,1002664,EUR,Pending,Vaniyambadi Unit
ORD02470,CUST0220,France,Crust Leather,Sheep,2024-04-23,2024-05-21,4152,252,1046304,USD,Completed,Ranipet Unit
ORD02471,CUST0073,Japan,Crust Leather,Cow,2024-11-02,2024-11-25,2026,191,386966,EUR,Pending,Ranipet Unit
ORD02472,CUST0231,Italy,Crust Leather,Sheep,2024-07-20,2024-09-02,5213,109,568217,EUR,Shipped,Chennai Finishing
ORD02473,CUST0134,Japan,Leather Sheets,Buffalo,2025-03-06,2025-03-23,6431,202,1299062,EUR,Shipped,Ranipet Unit
ORD02474,CUST0047,Germany,Finished Leather,Sheep,2024-10-11,2024-11-22,1237,289,357493,EUR,Pending,Ambur Unit
ORD02475,CUST0131,China,Leather Sheets,Buffalo,2024-01-21,2024-02-10,9519,192,1827648,USD,Pending,Vaniyambadi Unit
ORD02476,CUST0011,France,Leather Sheets,Goat,2025-07-27,2025-08-25,3263,153,499239,EUR,Pending,Ambur Unit
ORD02477,CUST0197,Germany,Wet Blue Leather,Sheep,2024-08-12,2024-09-13,8629,123,1061367,EUR,Completed,Chennai Finishing
ORD02478,CUST0147,Spain,Crust Leather,Goat,2025-08-06,2025-08-21,4686,194,909084,EUR,Shipped,Ranipet Unit
ORD02479,CUST0191,Spain,Leather Panels,Cow,2024-05-20,2024-06-30,4192,176,737792,EUR,Shipped,Chennai Finishing
ORD02480,CUST0045,USA,Wet Blue Leather,Cow,2025-03-20,2025-05-19,3741,212,793092,USD,Completed,Ranipet Unit
ORD02481,CUST0059,South Korea,Leather Sheets,Goat,2025-10-02,2025-11-06,8706,166,1445196,USD,Completed,Chennai Finishing
ORD02482,CUST0186,Vietnam,Leather Panels,Cow,2024-11-24,2025-01-15,5063,140,708820,USD,Shipped,Vaniyambadi Unit
ORD02483,CUST0123,China,Leather Sheets,Cow,2024-09-25,2024-11-22,9243,99,915057,EUR,Pending,Chennai Finishing
ORD02484,CUST0189,Spain,Leather Panels,Goat,2024-08-15,2024-09-28,2037,155,315735,EUR,Completed,Chennai Finishing
ORD02485,CUST0014,Germany,Leather Panels,Sheep,2025-01-19,2025-02-08,6991,266,1859606,EUR,Pending,Ranipet Unit
ORD02486,CUST0230,Germany,Leather Sheets,Buffalo,2025-04-23,2025-05-16,7284,297,2163348,EUR,Shipped,Ambur Unit
ORD02487,CUST0095,France,Wet Blue Leather,Cow,2024-03-30,2024-05-17,5364,257,1378548,USD,Completed,Chennai Finishing
ORD02488,CUST0122,South Korea,Leather Panels,Goat,2024-04-22,2024-05-07,3235,227,734345,EUR,Completed,Chennai Finishing
ORD02489,CUST0167,China,Crust Leather,Goat,2024-01-21,2024-02-23,9709,178,1728202,EUR,Pending,Ambur Unit
ORD02490,CUST0087,Vietnam,Wet Blue Leather,Sheep,2024-09-10,2024-10-23,1098,138,151524,USD,Completed,Ambur Unit
ORD02491,CUST0102,Vietnam,Crust Leather,Cow,2025-03-26,2025-05-22,8414,245,2061430,EUR,Pending,Ambur Unit
ORD02492,CUST0141,UK,Leather Sheets,Sheep,2024-07-06,2024-08-16,2722,126,342972,EUR,Completed,Ambur Unit
ORD02493,CUST0198,UK,Leather Panels,Sheep,2025-06-04,2025-07-30,8886,195,1732770,EUR,Completed,Ranipet Unit
ORD02494,CUST0174,Vietnam,Leather Panels,Sheep,2025-04-27,2025-05-25,1264,179,226256,USD,Pending,Vaniyambadi Unit
ORD02495,CUST0179,France,Leather Sheets,Sheep,2025-09-24,2025-11-10,8938,257,2297066,USD,Shipped,Ranipet Unit
ORD02496,CUST0205,France,Wet Blue Leather,Buffalo,2024-01-23,2024-03-20,5786,297,1718442,USD,Completed,Chennai Finishing
ORD02497,CUST0016,Vietnam,Finished Leather,Sheep,2025-07-28,2025-09-08,4798,245,1175510,EUR,Completed,Chennai Finishing
ORD02498,CUST0101,UK,Leather Sheets,Buffalo,2024-03-03,2024-03-22,3874,127,491998,USD,Pending,Vaniyambadi Unit
ORD02499,CUST0242,Germany,Finished Leather,Buffalo,2025-06-05,2025-07-29,3405,276,939780,EUR,Completed,Vaniyambadi Unit
ORD02500,CUST0108,Italy,Leather Sheets,Cow,2024-07-27,2024-08-25,5789,276,1597764,EUR,Shipped,Ambur Unit
ORD02501,CUST0137,France,Wet Blue Leather,Buffalo,2024-11-11,2025-01-04,7428,290,2154120,EUR,Shipped,Ranipet Unit
ORD02502,CUST0041,France,Crust Leather,Cow,2025-08-28,2025-10-16,994,132,131208,USD,Pending,Ranipet Unit
ORD02503,CUST0176,USA,Leather Panels,Sheep,2024-10-16,2024-11-22,815,108,88020,EUR,Completed,Chennai Finishing
ORD02504,CUST0154,Vietnam,Leather Panels,Sheep,2025-09-23,2025-10-29,3443,96,330528,USD,Completed,Ranipet Unit
ORD02505,CUST0067,Japan,Leather Panels,Goat,2024-10-05,2024-11-03,9191,121,1112111,USD,Completed,Vaniyambadi Unit
ORD02506,CUST0201,France,Leather Sheets,Sheep,2025-07-05,2025-07-27,1734,199,345066,USD,Pending,Chennai Finishing
ORD02507,CUST0245,Japan,Finished Leather,Goat,2024-08-15,2024-10-12,4941,249,1230309,USD,Completed,Chennai Finishing
ORD02508,CUST0167,China,Crust Leather,Cow,2025-08-17,2025-10-13,4638,277,1284726,EUR,Completed,Vaniyambadi Unit
ORD02509,CUST0241,Japan,Leather Sheets,Cow,2024-02-17,2024-03-10,7852,278,2182856,USD,Pending,Ranipet Unit
ORD02510,CUST0011,France,Leather Panels,Cow,2024-07-27,2024-08-12,7811,92,718612,USD,Pending,Vaniyambadi Unit
ORD02511,CUST0103,USA,Leather Sheets,Buffalo,2024-06-18,2024-08-10,2961,215,636615,EUR,Pending,Ranipet Unit
ORD02512,CUST0193,Germany,Crust Leather,Goat,2024-01-20,2024-03-04,994,249,247506,USD,Shipped,Chennai Finishing
ORD02513,CUST0162,USA,Leather Panels,Cow,2024-03-18,2024-04-28,5015,102,511530,EUR,Shipped,Ambur Unit
ORD02514,CUST0185,South Korea,Leather Sheets,Sheep,2024-04-22,2024-05-17,6805,299,2034695,EUR,Completed,Ambur Unit
ORD02515,CUST0143,France,Crust Leather,Cow,2024-05-16,2024-06-01,1042,215,224030,EUR,Completed,Vaniyambadi Unit
ORD02516,CUST0237,Japan,Wet Blue Leather,Goat,2025-11-19,2025-12-20,7402,129,954858,USD,Pending,Chennai Finishing
ORD02517,CUST0162,USA,Leather Panels,Sheep,2024-09-16,2024-10-22,3512,244,856928,USD,Completed,Vaniyambadi Unit
ORD02518,CUST0003,Japan,Crust Leather,Goat,2025-11-08,2026-01-04,5337,287,1531719,USD,Shipped,Ranipet Unit
ORD02519,CUST0056,China,Finished Leather,Buffalo,2024-01-20,2024-03-12,7181,232,1665992,USD,Pending,Ranipet Unit
ORD02520,CUST0064,Germany,Leather Panels,Sheep,2025-07-18,2025-08-19,646,126,81396,EUR,Shipped,Ambur Unit
ORD02521,CUST0064,Germany,Crust Leather,Goat,2025-04-04,2025-04-19,6672,246,1641312,USD,Pending,Ranipet Unit
ORD02522,CUST0035,USA,Crust Leather,Sheep,2024-12-26,2025-02-01,5551,90,499590,EUR,Shipped,Ambur Unit
ORD02523,CUST0180,South Korea,Wet Blue Leather,Cow,2025-03-26,2025-05-03,9229,288,2657952,USD,Pending,Ranipet Unit
ORD02524,CUST0216,France,Wet Blue Leather,Sheep,2024-05-30,2024-06-21,8856,219,1939464,EUR,Completed,Ranipet Unit
ORD02525,CUST0071,Japan,Crust Leather,Buffalo,2024-06-04,2024-07-01,7054,185,1304990,EUR,Completed,Chennai Finishing
ORD02526,CUST0104,France,Leather Sheets,Goat,2025-10-01,2025-11-18,8095,234,1894230,USD,Completed,Ranipet Unit
ORD02527,CUST0149,China,Crust Leather,Buffalo,2025-05-11,2025-07-07,5585,225,1256625,USD,Pending,Vaniyambadi Unit
ORD02528,CUST0155,Japan,Leather Sheets,Buffalo,2024-07-07,2024-08-01,9092,179,1627468,USD,Pending,Chennai Finishing
ORD02529,CUST0102,Vietnam,Leather Sheets,Buffalo,2025-08-05,2025-09-26,1690,196,331240,USD,Pending,Chennai Finishing
ORD02530,CUST0157,Spain,Crust Leather,Buffalo,2025-09-09,2025-10-29,3028,230,696440,EUR,Shipped,Chennai Finishing
ORD02531,CUST0222,USA,Leather Sheets,Sheep,2025-06-11,2025-07-25,7050,222,1565100,USD,Pending,Chennai Finishing
ORD02532,CUST0004,China,Leather Panels,Buffalo,2024-09-09,2024-10-10,5433,111,603063,USD,Shipped,Ranipet Unit
ORD02533,CUST0230,Germany,Leather Panels,Buffalo,2024-12-01,2024-12-28,4547,104,472888,USD,Completed,Vaniyambadi Unit
ORD02534,CUST0104,France,Wet Blue Leather,Goat,2024-01-05,2024-01-24,661,87,57507,USD,Shipped,Chennai Finishing
ORD02535,CUST0239,China,Wet Blue Leather,Buffalo,2025-09-23,2025-10-12,7035,117,823095,USD,Pending,Ambur Unit
ORD02536,CUST0056,China,Leather Panels,Sheep,2024-01-18,2024-02-15,5423,110,596530,EUR,Completed,Chennai Finishing
ORD02537,CUST0034,France,Leather Sheets,Goat,2025-09-19,2025-11-07,1043,231,240933,EUR,Pending,Vaniyambadi Unit
ORD02538,CUST0191,Spain,Leather Panels,Buffalo,2024-01-12,2024-02-17,2718,155,421290,USD,Shipped,Vaniyambadi Unit
ORD02539,CUST0060,France,Leather Panels,Sheep,2024-08-25,2024-09-10,6018,292,1757256,EUR,Pending,Ambur Unit
ORD02540,CUST0160,France,Crust Leather,Cow,2025-09-27,2025-11-06,4776,223,1065048,EUR,Pending,Vaniyambadi Unit
ORD02541,CUST0226,Germany,Wet Blue Leather,Buffalo,2025-04-30,2025-06-26,570,101,57570,USD,Pending,Chennai Finishing
ORD02542,CUST0105,USA,Wet Blue Leather,Sheep,2025-03-16,2025-05-06,2146,214,459244,USD,Shipped,Ranipet Unit
ORD02543,CUST0218,Germany,Leather Sheets,Goat,2024-09-10,2024-10-14,610,159,96990,USD,Shipped,Vaniyambadi Unit
ORD02544,CUST0082,UK,Leather Sheets,Goat,2025-11-03,2025-11-30,4195,98,411110,EUR,Completed,Ambur Unit
ORD02545,CUST0014,Germany,Crust Leather,Cow,2025-05-22,2025-06-18,8629,205,1768945,EUR,Pending,Ambur Unit
ORD02546,CUST0058,USA,Crust Leather,Cow,2025-08-12,2025-10-08,7365,102,751230,USD,Shipped,Ranipet Unit
ORD02547,CUST0214,USA,Leather Sheets,Buffalo,2024-07-22,2024-09-08,1662,231,383922,USD,Pending,Ambur Unit
ORD02548,CUST0049,South Korea,Wet Blue Leather,Goat,2024-07-07,2024-08-09,5386,267,1438062,EUR,Pending,Ambur Unit
ORD02549,CUST0200,Spain,Leather Sheets,Sheep,2025-03-17,2025-04-02,4938,206,1017228,USD,Completed,Ranipet Unit
ORD02550,CUST0017,Italy,Wet Blue Leather,Cow,2025-04-26,2025-06-06,584,257,150088,USD,Pending,Ambur Unit
ORD02551,CUST0236,UK,Leather Sheets,Buffalo,2024-12-31,2025-01-20,9631,298,2870038,USD,Shipped,Ranipet Unit
ORD02552,CUST0021,UK,Wet Blue Leather,Cow,2025-01-27,2025-02-23,4890,170,831300,USD,Shipped,Ranipet Unit
ORD02553,CUST0131,China,Finished Leather,Cow,2024-12-20,2025-02-07,523,168,87864,EUR,Pending,Ranipet Unit
ORD02554,CUST0070,Vietnam,Leather Panels,Cow,2025-01-09,2025-02-08,6929,251,1739179,EUR,Completed,Chennai Finishing
ORD02555,CUST0211,USA,Finished Leather,Buffalo,2024-02-21,2024-03-25,8246,80,659680,USD,Shipped,Ranipet Unit
ORD02556,CUST0082,UK,Finished Leather,Buffalo,2025-07-06,2025-08-07,5607,110,616770,USD,Completed,Ambur Unit
ORD02557,CUST0206,China,Leather Panels,Sheep,2025-11-28,2025-12-26,9341,86,803326,EUR,Completed,Ambur Unit
ORD02558,CUST0062,USA,Leather Sheets,Goat,2025-07-11,2025-08-30,8917,175,1560475,USD,Shipped,Chennai Finishing
ORD02559,CUST0137,France,Wet Blue Leather,Buffalo,2024-06-04,2024-07-14,9355,83,776465,EUR,Completed,Chennai Finishing
ORD02560,CUST0073,Japan,Crust Leather,Buffalo,2025-09-06,2025-10-04,7665,261,2000565,EUR,Shipped,Chennai Finishing
ORD02561,CUST0034,France,Leather Sheets,Goat,2024-07-13,2024-09-04,3778,94,355132,EUR,Completed,Ambur Unit
ORD02562,CUST0196,France,Leather Panels,Sheep,2024-02-13,2024-03-31,7577,204,1545708,USD,Shipped,Vaniyambadi Unit
ORD02563,CUST0011,France,Leather Panels,Goat,2025-09-21,2025-10-11,2424,233,564792,USD,Completed,Ambur Unit
ORD02564,CUST0052,South Korea,Finished Leather,Cow,2025-02-03,2025-03-14,2879,287,826273,EUR,Shipped,Ranipet Unit
ORD02565,CUST0142,South Korea,Crust Leather,Sheep,2024-02-18,2024-03-25,6046,223,1348258,USD,Completed,Ambur Unit
ORD02566,CUST0029,Spain,Crust Leather,Buffalo,2024-10-29,2024-12-12,7107,88,625416,USD,Pending,Vaniyambadi Unit
ORD02567,CUST0154,Vietnam,Leather Sheets,Goat,2024-01-08,2024-02-22,8206,253,2076118,EUR,Shipped,Ranipet Unit
ORD02568,CUST0076,Italy,Crust Leather,Buffalo,2024-02-28,2024-04-17,8368,265,2217520,USD,Pending,Ambur Unit
ORD02569,CUST0075,France,Leather Panels,Goat,2024-03-16,2024-05-09,6896,270,1861920,USD,Shipped,Ranipet Unit
ORD02570,CUST0108,Italy,Crust Leather,Sheep,2025-01-31,2025-03-13,8461,285,2411385,USD,Completed,Ranipet Unit
ORD02571,CUST0180,South Korea,Crust Leather,Cow,2024-01-03,2024-02-10,9940,176,1749440,USD,Shipped,Chennai Finishing
ORD02572,CUST0019,Spain,Wet Blue Leather,Sheep,2024-01-17,2024-02-09,9259,157,1453663,EUR,Completed,Vaniyambadi Unit
ORD02573,CUST0233,Spain,Wet Blue Leather,Cow,2025-02-14,2025-03-04,6861,212,1454532,EUR,Completed,Ambur Unit
ORD02574,CUST0102,Vietnam,Wet Blue Leather,Cow,2025-03-20,2025-04-04,6984,141,984744,USD,Shipped,Ambur Unit
ORD02575,CUST0166,USA,Leather Panels,Cow,2024-01-09,2024-03-03,7527,148,1113996,USD,Completed,Ambur Unit
ORD02576,CUST0152,Spain,Finished Leather,Buffalo,2024-03-01,2024-03-31,2437,122,297314,EUR,Completed,Ambur Unit
ORD02577,CUST0156,Germany,Crust Leather,Sheep,2024-06-10,2024-08-08,4797,166,796302,EUR,Shipped,Chennai Finishing
