Inventory_ID,Warehouse,Leather_Type,Current_Stock,Reserved_Stock,Minimum_Level,Maximum_Level,Reorder_Status
INV03738,Chennai Port Warehouse,Sheep,874,431,1000,12000,Reorder
INV03739,Chennai Port Warehouse,Sheep,4706,74,1000,12000,OK
INV03740,Ranipet Warehouse,Buffalo,4781,947,1000,12000,OK
INV03741,Ranipet Warehouse,Buffalo,3008,923,1000,12000,OK
INV03742,Ranipet Warehouse,Cow,7871,475,1000,12000,OK
INV03743,Chennai Port Warehouse,Goat,7973,705,1000,12000,OK
INV03744,Chennai Port Warehouse,Sheep,3833,822,1000,12000,OK
INV03745,Ambur Warehouse,Cow,6861,964,1000,12000,OK
INV03746,Vaniyambadi Warehouse,Sheep,4415,666,1000,12000,OK
INV03747,Vaniyambadi Warehouse,Sheep,4559,439,1000,12000,OK
INV03748,Ranipet Warehouse,Goat,2028,555,1000,12000,OK
INV03749,Ranipet Warehouse,Sheep,718,635,1000,12000,Reorder
INV03750,Vaniyambadi Warehouse,Buffalo,8649,244,1000,12000,OK
INV03751,Chennai Port Warehouse,Cow,1899,905,1000,12000,OK
INV03752,Chennai Port Warehouse,Cow,3981,399,1000,12000,OK
INV03753,Ambur Warehouse,Sheep,8537,419,1000,12000,OK
INV03754,Vaniyambadi Warehouse,Sheep,7228,106,1000,12000,OK
INV03755,Chennai Port Warehouse,Cow,5661,264,1000,12000,OK
INV03756,Ambur Warehouse,Buffalo,4200,705,1000,12000,OK
INV03757,Ambur Warehouse,Buffalo,5860,638,1000,12000,OK
INV03758,Ranipet Warehouse,Buffalo,2714,76,1000,12000,OK
INV03759,Ambur Warehouse,Buffalo,1737,435,1000,12000,OK
INV03760,Vaniyambadi Warehouse,Sheep,6445,621,1000,12000,OK
INV03761,Ranipet Warehouse,Sheep,1194,709,1000,12000,OK
INV03762,Chennai Port Warehouse,Buffalo,7380,228,1000,12000,OK
INV03763,Chennai Port Warehouse,Sheep,5319,879,1000,12000,OK
INV03764,Ambur Warehouse,Goat,4319,85,1000,12000,OK
INV03765,Ranipet Warehouse,Buffalo,2647,711,1000,12000,OK
INV03766,Chennai Port Warehouse,Cow,6118,869,1000,12000,OK
INV03767,Ranipet Warehouse,Buffalo,9669,177,1000,12000,OK
INV03768,Chennai Port Warehouse,Buffalo,2734,349,1000,12000,OK
INV03769,Vaniyambadi Warehouse,Sheep,8125,747,1000,12000,OK
INV03770,Vaniyambadi Warehouse,Buffalo,7259,521,1000,12000,OK
INV03771,Vaniyambadi Warehouse,Sheep,8827,192,1000,12000,OK
INV03772,Vaniyambadi Warehouse,Sheep,1338,180,1000,12000,OK
INV03773,Chennai Port Warehouse,Sheep,3308,441,1000,12000,OK
INV03774,Vaniyambadi Warehouse,Cow,9304,819,1000,12000,OK
INV03775,Ranipet Warehouse,Sheep,4247,31,1000,12000,OK
INV03776,Vaniyambadi Warehouse,Goat,3013,158,1000,12000,OK
INV03777,Chennai Port Warehouse,Cow,7392,913,1000,12000,OK
INV03778,Ambur Warehouse,Goat,2422,330,1000,12000,OK
INV03779,Ambur Warehouse,Sheep,4591,224,1000,12000,OK
INV03780,Ambur Warehouse,Buffalo,7915,952,1000,12000,OK
INV03781,Vaniyambadi Warehouse,Sheep,3215,673,1000,12000,OK
INV03782,Chennai Port Warehouse,Cow,7465,846,1000,12000,OK
INV03783,Vaniyambadi Warehouse,Sheep,7662,254,1000,12000,OK
INV03784,Ranipet Warehouse,Goat,957,333,1000,12000,Reorder
INV03785,Ambur Warehouse,Buffalo,1744,694,1000,12000,OK
INV03786,Ambur Warehouse,Sheep,6748,173,1000,12000,OK
INV03787,Ambur Warehouse,Buffalo,1456,595,1000,12000,OK
INV03788,Vaniyambadi Warehouse,Buffalo,3228,36,1000,12000,OK
INV03789,Chennai Port Warehouse,Buffalo,6525,417,1000,12000,OK
INV03790,Ambur Warehouse,Cow,2014,989,1000,12000,OK
INV03791,Ambur Warehouse,Cow,1687,912,1000,12000,OK
INV03792,Ambur Warehouse,Sheep,3573,630,1000,12000,OK
INV03793,Vaniyambadi Warehouse,Goat,6209,948,1000,12000,OK
INV03794,Ambur Warehouse,Goat,6965,46,1000,12000,OK
INV03795,Vaniyambadi Warehouse,Cow,3902,703,1000,12000,OK
INV03796,Ambur Warehouse,Cow,6441,844,1000,12000,OK
INV03797,Ambur Warehouse,Buffalo,5462,696,1000,12000,OK
INV03798,Chennai Port Warehouse,Buffalo,5491,516,1000,12000,OK
INV03799,Ranipet Warehouse,Goat,6523,678,1000,12000,OK
INV03800,Vaniyambadi Warehouse,Goat,8346,855,1000,12000,OK
INV03801,Ranipet Warehouse,Goat,9846,252,1000,12000,OK
INV03802,Vaniyambadi Warehouse,Buffalo,7453,931,1000,12000,OK
INV03803,Ambur Warehouse,Buffalo,592,202,1000,12000,Reorder
INV03804,Ambur Warehouse,Sheep,7777,433,1000,12000,OK
INV03805,Vaniyambadi Warehouse,Buffalo,5716,482,1000,12000,OK
INV03806,Ambur Warehouse,Buffalo,5307,652,1000,12000,OK
INV03807,Vaniyambadi Warehouse,Cow,7371,216,1000,12000,OK
INV03808,Ambur Warehouse,Goat,8149,170,1000,12000,OK
INV03809,Vaniyambadi Warehouse,Buffalo,9285,161,1000,12000,OK
INV03810,Vaniyambadi Warehouse,Cow,1514,890,1000,12000,OK
INV03811,Chennai Port Warehouse,Cow,5291,446,1000,12000,OK
INV03812,Vaniyambadi Warehouse,Sheep,638,252,1000,12000,Reorder
INV03813,Chennai Port Warehouse,Goat,4601,294,1000,12000,OK
INV03814,Ranipet Warehouse,Buffalo,1580,814,1000,12000,OK
INV03815,Vaniyambadi Warehouse,Cow,918,847,1000,12000,Reorder
INV03816,Ambur Warehouse,Sheep,7994,579,1000,12000,OK
INV03817,Ambur Warehouse,Cow,2792,840,1000,12000,OK
INV03818,Ambur Warehouse,Goat,8118,847,1000,12000,OK
INV03819,Ranipet Warehouse,Sheep,3133,653,1000,12000,OK
INV03820,Chennai Port Warehouse,Goat,1621,15,1000,12000,OK
INV03821,Vaniyambadi Warehouse,Cow,8671,421,1000,12000,OK
INV03822,Ambur Warehouse,Goat,663,897,1000,12000,Reorder
INV03823,Chennai Port Warehouse,Buffalo,2392,684,1000,12000,OK
INV03824,Chennai Port Warehouse,Sheep,7518,877,1000,12000,OK
INV03825,Chennai Port Warehouse,Buffalo,9299,178,1000,12000,OK
INV03826,Vaniyambadi Warehouse,Sheep,2151,323,1000,12000,OK
INV03827,Ambur Warehouse,Goat,4361,495,1000,12000,OK
INV03828,Chennai Port Warehouse,Goat,9483,104,1000,12000,OK
INV03829,Chennai Port Warehouse,Cow,9814,66,1000,12000,OK
INV03830,Ranipet Warehouse,Goat,1856,659,1000,12000,OK
INV03831,Ranipet Warehouse,Sheep,1724,395,1000,12000,OK
INV03832,Ambur Warehouse,Sheep,3300,448,1000,12000,OK
INV03833,Vaniyambadi Warehouse,Goat,7543,595,1000,12000,OK
INV03834,Ambur Warehouse,Cow,2461,612,1000,12000,OK
INV03835,Ambur Warehouse,Buffalo,7908,217,1000,12000,OK
INV03836,Ambur Warehouse,Goat,3635,698,1000,12000,OK
INV03837,Ambur Warehouse,Sheep,4088,619,1000,12000,OK
INV03838,Chennai Port Warehouse,Goat,6941,979,1000,12000,OK
INV03839,Ambur Warehouse,Cow,4736,863,1000,12000,OK
INV03840,Vaniyambadi Warehouse,Buffalo,2624,592,1000,12000,OK
INV03841,Ranipet Warehouse,Cow,1864,430,1000,12000,OK
INV03842,Chennai Port Warehouse,Buffalo,6340,604,1000,12000,OK
INV03843,Vaniyambadi Warehouse,Buffalo,7828,367,1000,12000,OK
INV03844,Vaniyambadi Warehouse,Buffalo,6898,662,1000,12000,OK
INV03845,Chennai Port Warehouse,Cow,9972,9,1000,12000,OK
INV03846,Vaniyambadi Warehouse,Cow,6024,970,1000,12000,OK
INV03847,Chennai Port Warehouse,Cow,8497,294,1000,12000,OK
INV03848,Ambur Warehouse,Buffalo,3864,980,1000,12000,OK
INV03849,Vaniyambadi Warehouse,Buffalo,2994,916,1000,12000,OK
INV03850,Vaniyambadi Warehouse,Buffalo,4249,670,1000,12000,OK
INV03851,Ranipet Warehouse,Goat,579,745,1000,12000,Reorder
INV03852,Ambur Warehouse,Goat,793,140,1000,12000,Reorder
INV03853,Ranipet Warehouse,Cow,4436,636,1000,12000,OK
INV03854,Ranipet Warehouse,Buffalo,1084,795,1000,12000,OK
INV03855,Ambur Warehouse,Sheep,4497,348,1000,12000,OK
INV03856,Chennai Port Warehouse,Buffalo,5667,382,1000,12000,OK
INV03857,Ranipet Warehouse,Goat,1027,196,1000,12000,OK
INV03858,Ranipet Warehouse,Buffalo,9878,353,1000,12000,OK
INV03859,Ambur Warehouse,Cow,2563,987,1000,12000,OK
INV03860,Ambur Warehouse,Sheep,2508,109,1000,12000,OK
INV03861,Chennai Port Warehouse,Buffalo,6562,392,1000,12000,OK
INV03862,Ranipet Warehouse,Buffalo,4495,731,1000,12000,OK
INV03863,Ranipet Warehouse,Buffalo,3486,584,1000,12000,OK
INV03864,Ranipet Warehouse,Cow,7663,585,1000,12000,OK
INV03865,Vaniyambadi Warehouse,Sheep,1788,169,1000,12000,OK
INV03866,Chennai Port Warehouse,Buffalo,5124,907,1000,12000,OK
INV03867,Ranipet Warehouse,Goat,5451,10,1000,12000,OK
INV03868,Chennai Port Warehouse,Buffalo,6966,353,1000,12000,OK
INV03869,Vaniyambadi Warehouse,Sheep,9162,95,1000,12000,OK
INV03870,Ranipet Warehouse,Buffalo,9127,727,1000,12000,OK
INV03871,Ranipet Warehouse,Sheep,8516,224,1000,12000,OK
INV03872,Vaniyambadi Warehouse,Cow,1644,724,1000,12000,OK
INV03873,Vaniyambadi Warehouse,Buffalo,4644,546,1000,12000,OK
INV03874,Vaniyambadi Warehouse,Sheep,8208,263,1000,12000,OK
INV03875,Chennai Port Warehouse,Buffalo,5239,484,1000,12000,OK
INV03876,Ambur Warehouse,Cow,3524,145,1000,12000,OK
INV03877,Vaniyambadi Warehouse,Buffalo,6408,924,1000,12000,OK
INV03878,Chennai Port Warehouse,Buffalo,2111,854,1000,12000,OK
INV03879,Vaniyambadi Warehouse,Cow,5121,609,1000,12000,OK
INV03880,Ambur Warehouse,Sheep,3533,455,1000,12000,OK
INV03881,Vaniyambadi Warehouse,Goat,6450,372,1000,12000,OK
INV03882,Vaniyambadi Warehouse,Goat,8265,785,1000,12000,OK
INV03883,Ambur Warehouse,Cow,5154,415,1000,12000,OK
INV03884,Ranipet Warehouse,Buffalo,8054,233,1000,12000,OK
INV03885,Ranipet Warehouse,Buffalo,9879,519,1000,12000,OK
INV03886,Ambur Warehouse,Sheep,798,128,1000,12000,Reorder
INV03887,Vaniyambadi Warehouse,Buffalo,8570,271,1000,12000,OK
INV03888,Chennai Port Warehouse,Goat,1507,461,1000,12000,OK
INV03889,Vaniyambadi Warehouse,Cow,4510,251,1000,12000,OK
INV03890,Ambur Warehouse,Goat,2044,405,1000,12000,OK
INV03891,Ranipet Warehouse,Goat,7375,269,1000,12000,OK
INV03892,Vaniyambadi Warehouse,Cow,6566,526,1000,12000,OK
INV03893,Vaniyambadi Warehouse,Goat,6149,157,1000,12000,OK
INV03894,Vaniyambadi Warehouse,Cow,3180,459,1000,12000,OK
INV03895,Ranipet Warehouse,Cow,6074,186,1000,12000,OK
INV03896,Vaniyambadi Warehouse,Buffalo,3779,913,1000,12000,OK
INV03897,Ranipet Warehouse,Sheep,9422,32,1000,12000,OK
INV03898,Vaniyambadi Warehouse,Cow,5508,25,1000,12000,OK
INV03899,Ambur Warehouse,Goat,8166,916,1000,12000,OK
INV03900,Ambur Warehouse,Cow,3077,412,1000,12000,OK
INV03901,Ambur Warehouse,Cow,2712,398,1000,12000,OK
INV03902,Vaniyambadi Warehouse,Buffalo,8298,67,1000,12000,OK
INV03903,Ranipet Warehouse,Cow,9994,328,1000,12000,OK
INV03904,Vaniyambadi Warehouse,Buffalo,1910,96,1000,12000,OK
INV03905,Chennai Port Warehouse,Cow,9710,711,1000,12000,OK
INV03906,Vaniyambadi Warehouse,Buffalo,5761,4,1000,12000,OK
INV03907,Ambur Warehouse,Sheep,6833,442,1000,12000,OK
INV03908,Ambur Warehouse,Sheep,8477,175,1000,12000,OK
INV03909,Ranipet Warehouse,Buffalo,3126,201,1000,12000,OK
INV03910,Vaniyambadi Warehouse,Cow,8030,109,1000,12000,OK
INV03911,Ranipet Warehouse,Goat,2263,821,1000,12000,OK
INV03912,Chennai Port Warehouse,Cow,8801,370,1000,12000,OK
INV03913,Chennai Port Warehouse,Buffalo,5977,989,1000,12000,OK
INV03914,Ambur Warehouse,Cow,9027,822,1000,12000,OK
INV03915,Ambur Warehouse,Sheep,5720,867,1000,12000,OK
INV03916,Chennai Port Warehouse,Buffalo,7118,834,1000,12000,OK
INV03917,Chennai Port Warehouse,Buffalo,2342,122,1000,12000,OK
INV03918,Vaniyambadi Warehouse,Cow,2146,619,1000,12000,OK
INV03919,Ambur Warehouse,Buffalo,3244,936,1000,12000,OK
INV03920,Ambur Warehouse,Cow,6791,300,1000,12000,OK
INV03921,Chennai Port Warehouse,Buffalo,5427,100,1000,12000,OK
INV03922,Ambur Warehouse,Sheep,2173,189,1000,12000,OK
INV03923,Chennai Port Warehouse,Cow,6350,435,1000,12000,OK
INV03924,Ambur Warehouse,Cow,3542,294,1000,12000,OK
INV03925,Ranipet Warehouse,Sheep,5863,887,1000,12000,OK
INV03926,Vaniyambadi Warehouse,Buffalo,3895,297,1000,12000,OK
INV03927,Chennai Port Warehouse,Sheep,7427,340,1000,12000,OK
INV03928,Vaniyambadi Warehouse,Buffalo,5061,20,1000,12000,OK
INV03929,Ambur Warehouse,Sheep,8648,844,1000,12000,OK
INV03930,Vaniyambadi Warehouse,Buffalo,4638,147,1000,12000,OK
INV03931,Ambur Warehouse,Sheep,6002,107,1000,12000,OK
INV03932,Vaniyambadi Warehouse,Buffalo,7522,428,1000,12000,OK
INV03933,Ambur Warehouse,Buffalo,6748,44,1000,12000,OK
INV03934,Ambur Warehouse,Goat,5334,978,1000,12000,OK
INV03935,Ambur Warehouse,Cow,5885,734,1000,12000,OK
INV03936,Ambur Warehouse,Sheep,4217,412,1000,12000,OK
INV03937,Vaniyambadi Warehouse,Sheep,8879,467,1000,12000,OK
INV03938,Ranipet Warehouse,Sheep,7895,295,1000,12000,OK
INV03939,Ambur Warehouse,Buffalo,4846,636,1000,12000,OK
INV03940,Vaniyambadi Warehouse,Buffalo,3158,833,1000,12000,OK
INV03941,Chennai Port Warehouse,Sheep,4315,881,1000,12000,OK
INV03942,Ambur Warehouse,Goat,5935,260,1000,12000,OK
INV03943,Ambur Warehouse,Buffalo,6060,441,1000,12000,OK
INV03944,Ranipet Warehouse,Goat,5478,569,1000,12000,OK
INV03945,Vaniyambadi Warehouse,Buffalo,3173,116,1000,12000,OK
INV03946,Vaniyambadi Warehouse,Cow,1277,595,1000,12000,OK
INV03947,Chennai Port Warehouse,Buffalo,1203,787,1000,12000,OK
INV03948,Vaniyambadi Warehouse,Goat,6889,635,1000,12000,OK
INV03949,Chennai Port Warehouse,Cow,8393,972,1000,12000,OK
INV03950,Ranipet Warehouse,Buffalo,3251,85,1000,12000,OK
INV03951,Vaniyambadi Warehouse,Goat,9684,881,1000,12000,OK
INV03952,Ambur Warehouse,Goat,3948,823,1000,12000,OK
INV03953,Ranipet Warehouse,Buffalo,6663,878,1000,12000,OK
INV03954,Ambur Warehouse,Sheep,709,361,1000,12000,Reorder
INV03955,Vaniyambadi Warehouse,Goat,2410,807,1000,12000,OK
INV03956,Chennai Port Warehouse,Cow,9193,572,1000,12000,OK
INV03957,Vaniyambadi Warehouse,Cow,8657,39,1000,12000,OK
INV03958,Chennai Port Warehouse,Goat,7410,938,1000,12000,OK
INV03959,Ranipet Warehouse,Cow,7391,27,1000,12000,OK
INV03960,Ambur Warehouse,Buffalo,9527,439,1000,12000,OK
INV03961,Vaniyambadi Warehouse,Goat,8148,526,1000,12000,OK
INV03962,Ambur Warehouse,Goat,8473,376,1000,12000,OK
INV03963,Vaniyambadi Warehouse,Sheep,8480,465,1000,12000,OK
INV03964,Ranipet Warehouse,Cow,9540,719,1000,12000,OK
INV03965,Chennai Port Warehouse,Cow,1579,794,1000,12000,OK
INV03966,Ambur Warehouse,Sheep,5247,382,1000,12000,OK
INV03967,Ranipet Warehouse,Sheep,5633,623,1000,12000,OK
INV03968,Vaniyambadi Warehouse,Cow,2701,517,1000,12000,OK
INV03969,Chennai Port Warehouse,Cow,6735,49,1000,12000,OK
INV03970,Chennai Port Warehouse,Buffalo,5561,46,1000,12000,OK
INV03971,Vaniyambadi Warehouse,Goat,2130,231,1000,12000,OK
INV03972,Chennai Port Warehouse,Goat,5496,387,1000,12000,OK
INV03973,Ambur Warehouse,Cow,4246,693,1000,12000,OK
INV03974,Ranipet Warehouse,Goat,9641,97,1000,12000,OK
INV03975,Vaniyambadi Warehouse,Sheep,7957,288,1000,12000,OK
INV03976,Ranipet Warehouse,Sheep,6920,460,1000,12000,OK
INV03977,Ranipet Warehouse,Goat,4073,779,1000,12000,OK
INV03978,Vaniyambadi Warehouse,Buffalo,9193,372,1000,12000,OK
INV03979,Ranipet Warehouse,Buffalo,4201,939,1000,12000,OK
INV03980,Ambur Warehouse,Sheep,7238,481,1000,12000,OK
INV03981,Ranipet Warehouse,Cow,634,778,1000,12000,Reorder
INV03982,Ranipet Warehouse,Cow,2101,127,1000,12000,OK
INV03983,Vaniyambadi Warehouse,Cow,1367,884,1000,12000,OK
INV03984,Ambur Warehouse,Buffalo,3716,869,1000,12000,OK
INV03985,Chennai Port Warehouse,Buffalo,2015,900,1000,12000,OK
INV03986,Vaniyambadi Warehouse,Goat,3537,101,1000,12000,OK
INV03987,Ranipet Warehouse,Buffalo,5549,809,1000,12000,OK
INV03988,Ranipet Warehouse,Sheep,9957,477,1000,12000,OK
INV03989,Chennai Port Warehouse,Cow,5452,25,1000,12000,OK
INV03990,Ambur Warehouse,Sheep,2508,588,1000,12000,OK
INV03991,Ambur Warehouse,Goat,7552,32,1000,12000,OK
INV03992,Ambur Warehouse,Buffalo,7538,976,1000,12000,OK
INV03993,Vaniyambadi Warehouse,Goat,3267,715,1000,12000,OK
INV03994,Vaniyambadi Warehouse,Goat,9503,373,1000,12000,OK
INV03995,Chennai Port Warehouse,Buffalo,2450,313,1000,12000,OK
INV03996,Ambur Warehouse,Buffalo,6595,518,1000,12000,OK
INV03997,Ranipet Warehouse,Goat,5572,237,1000,12000,OK
INV03998,Vaniyambadi Warehouse,Goat,8199,917,1000,12000,OK
INV03999,Chennai Port Warehouse,Buffalo,2252,637,1000,12000,OK
INV04000,Vaniyambadi Warehouse,Cow,8472,890,1000,12000,OK
INV04001,Ambur Warehouse,Sheep,8192,986,1000,12000,OK
INV04002,Chennai Port Warehouse,Goat,9344,876,1000,12000,OK
INV04003,Ambur Warehouse,Cow,1186,99,1000,12000,OK
INV04004,Ambur Warehouse,Sheep,8390,327,1000,12000,OK
INV04005,Chennai Port Warehouse,Buffalo,5290,577,1000,12000,OK
INV04006,Chennai Port Warehouse,Goat,887,684,1000,12000,Reorder
INV04007,Vaniyambadi Warehouse,Buffalo,5538,954,1000,12000,OK
INV04008,Ambur Warehouse,Sheep,7353,575,1000,12000,OK
INV04009,Vaniyambadi Warehouse,Cow,3484,104,1000,12000,OK
INV04010,Vaniyambadi Warehouse,Buffalo,2134,580,1000,12000,OK
INV04011,Chennai Port Warehouse,Cow,5980,67,1000,12000,OK
INV04012,Ranipet Warehouse,Cow,8487,576,1000,12000,OK
INV04013,Ranipet Warehouse,Goat,3186,15,1000,12000,OK
INV04014,Ranipet Warehouse,Cow,7445,253,1000,12000,OK
INV04015,Ambur Warehouse,Cow,2750,921,1000,12000,OK
INV04016,Ranipet Warehouse,Cow,5616,388,1000,12000,OK
INV04017,Vaniyambadi Warehouse,Cow,4500,293,1000,12000,OK
INV04018,Chennai Port Warehouse,Buffalo,2929,16,1000,12000,OK
INV04019,Vaniyambadi Warehouse,Sheep,8009,458,1000,12000,OK
INV04020,Chennai Port Warehouse,Goat,5421,13,1000,12000,OK
INV04021,Chennai Port Warehouse,Buffalo,7104,195,1000,12000,OK
INV04022,Vaniyambadi Warehouse,Buffalo,9011,388,1000,12000,OK
INV04023,Chennai Port Warehouse,Buffalo,4046,380,1000,12000,OK
INV04024,Ranipet Warehouse,Goat,5934,505,1000,12000,OK
INV04025,Vaniyambadi Warehouse,Sheep,6974,215,1000,12000,OK
INV04026,Vaniyambadi Warehouse,Goat,6150,138,1000,12000,OK
INV04027,Vaniyambadi Warehouse,Sheep,4515,603,1000,12000,OK
INV04028,Chennai Port Warehouse,Buffalo,1589,856,1000,12000,OK
INV04029,Ranipet Warehouse,Buffalo,7011,37,1000,12000,OK
INV04030,Ambur Warehouse,Sheep,7387,915,1000,12000,OK
INV04031,Ambur Warehouse,Sheep,3060,157,1000,12000,OK
INV04032,Ranipet Warehouse,Goat,1366,480,1000,12000,OK
INV04033,Vaniyambadi Warehouse,Sheep,1268,233,1000,12000,OK
INV04034,Vaniyambadi Warehouse,Cow,4721,210,1000,12000,OK
INV04035,Chennai Port Warehouse,Goat,4047,124,1000,12000,OK
INV04036,Ambur Warehouse,Sheep,3994,268,1000,12000,OK
INV04037,Chennai Port Warehouse,Goat,5646,266,1000,12000,OK
INV04038,Ranipet Warehouse,Goat,9755,983,1000,12000,OK
INV04039,Ambur Warehouse,Sheep,5323,210,1000,12000,OK
INV04040,Vaniyambadi Warehouse,Sheep,1652,96,1000,12000,OK
INV04041,Ranipet Warehouse,Buffalo,2067,240,1000,12000,OK
INV04042,Ranipet Warehouse,Cow,6088,142,1000,12000,OK
INV04043,Ambur Warehouse,Goat,3563,520,1000,12000,OK
INV04044,Ambur Warehouse,Goat,7252,140,1000,12000,OK
INV04045,Ranipet Warehouse,Buffalo,5076,264,1000,12000,OK
INV04046,Vaniyambadi Warehouse,Sheep,6255,762,1000,12000,OK
INV04047,Ambur Warehouse,Sheep,8157,298,1000,12000,OK
INV04048,Vaniyambadi Warehouse,Cow,9493,168,1000,12000,OK
INV04049,Vaniyambadi Warehouse,Buffalo,8535,780,1000,12000,OK
INV04050,Ranipet Warehouse,Buffalo,3709,844,1000,12000,OK
INV04051,Chennai Port Warehouse,Cow,5029,501,1000,12000,OK
INV04052,Ranipet Warehouse,Buffalo,5180,446,1000,12000,OK
INV04053,Vaniyambadi Warehouse,Goat,9166,888,1000,12000,OK
INV04054,Ranipet Warehouse,Sheep,8294,491,1000,12000,OK
INV04055,Ambur Warehouse,Goat,2441,273,1000,12000,OK
INV04056,Ambur Warehouse,Goat,895,373,1000,12000,Reorder
INV04057,Ranipet Warehouse,Cow,6711,894,1000,12000,OK
INV04058,Chennai Port Warehouse,Goat,7480,394,1000,12000,OK
INV04059,Chennai Port Warehouse,Sheep,4347,355,1000,12000,OK
INV04060,Ranipet Warehouse,Goat,2643,699,1000,12000,OK
INV04061,Ambur Warehouse,Buffalo,5909,691,1000,12000,OK
INV04062,Ranipet Warehouse,Buffalo,2404,129,1000,12000,OK
INV04063,Chennai Port Warehouse,Cow,3227,303,1000,12000,OK
INV04064,Ranipet Warehouse,Goat,3700,764,1000,12000,OK
INV04065,Vaniyambadi Warehouse,Buffalo,8702,648,1000,12000,OK
INV04066,Ranipet Warehouse,Buffalo,6803,322,1000,12000,OK
INV04067,Chennai Port Warehouse,Cow,9783,828,1000,12000,OK
INV04068,Ambur Warehouse,Sheep,8508,590,1000,12000,OK
INV04069,Ranipet Warehouse,Goat,9634,22,1000,12000,OK
INV04070,Ranipet Warehouse,Buffalo,8017,454,1000,12000,OK
INV04071,Ambur Warehouse,Buffalo,7096,513,1000,12000,OK
INV04072,Vaniyambadi Warehouse,Sheep,8356,654,1000,12000,OK
INV04073,Vaniyambadi Warehouse,Goat,6237,371,1000,12000,OK
INV04074,Ambur Warehouse,Sheep,7494,291,1000,12000,OK
INV04075,Ambur Warehouse,Sheep,3482,277,1000,12000,OK
INV04076,Ranipet Warehouse,Buffalo,6008,589,1000,12000,OK
INV04077,Ambur Warehouse,Buffalo,8495,332,1000,12000,OK
INV04078,Ranipet Warehouse,Buffalo,5086,624,1000,12000,OK
INV04079,Chennai Port Warehouse,Buffalo,8299,571,1000,12000,OK
INV04080,Chennai Port Warehouse,Goat,4629,399,1000,12000,OK
INV04081,Vaniyambadi Warehouse,Cow,8765,547,1000,12000,OK
INV04082,Ambur Warehouse,Goat,6127,930,1000,12000,OK
INV04083,Ranipet Warehouse,Buffalo,8130,583,1000,12000,OK
INV04084,Chennai Port Warehouse,Cow,7933,195,1000,12000,OK
INV04085,Chennai Port Warehouse,Cow,1433,430,1000,12000,OK
INV04086,Vaniyambadi Warehouse,Buffalo,5744,332,1000,12000,OK
INV04087,Chennai Port Warehouse,Sheep,2822,58,1000,12000,OK
INV04088,Vaniyambadi Warehouse,Buffalo,5067,554,1000,12000,OK
INV04089,Ambur Warehouse,Goat,9564,393,1000,12000,OK
INV04090,Chennai Port Warehouse,Goat,2043,71,1000,12000,OK
INV04091,Ranipet Warehouse,Sheep,8201,149,1000,12000,OK
INV04092,Ranipet Warehouse,Cow,1120,676,1000,12000,OK
INV04093,Ranipet Warehouse,Cow,8300,613,1000,12000,OK
INV04094,Ranipet Warehouse,Cow,4651,156,1000,12000,OK
INV04095,Chennai Port Warehouse,Cow,9820,891,1000,12000,OK
INV04096,Ranipet Warehouse,Cow,6987,286,1000,12000,OK
INV04097,Ambur Warehouse,Buffalo,3125,181,1000,12000,OK
INV04098,Vaniyambadi Warehouse,Goat,8435,892,1000,12000,OK
INV04099,Vaniyambadi Warehouse,Sheep,5887,56,1000,12000,OK
INV04100,Vaniyambadi Warehouse,Cow,1647,422,1000,12000,OK
INV04101,Ambur Warehouse,Goat,5076,752,1000,12000,OK
INV04102,Vaniyambadi Warehouse,Sheep,7526,51,1000,12000,OK
INV04103,Chennai Port Warehouse,Buffalo,7267,833,1000,12000,OK
INV04104,Vaniyambadi Warehouse,Cow,3239,402,1000,12000,OK
INV04105,Chennai Port Warehouse,Sheep,6661,569,1000,12000,OK
INV04106,Ambur Warehouse,Buffalo,2864,567,1000,12000,OK
INV04107,Vaniyambadi Warehouse,Buffalo,7142,194,1000,12000,OK
INV04108,Vaniyambadi Warehouse,Buffalo,6915,554,1000,12000,OK
INV04109,Ambur Warehouse,Sheep,3336,921,1000,12000,OK
INV04110,Ranipet Warehouse,Buffalo,6160,123,1000,12000,OK
INV04111,Ranipet Warehouse,Buffalo,2602,683,1000,12000,OK
INV04112,Chennai Port Warehouse,Goat,517,21,1000,12000,Reorder
INV04113,Chennai Port Warehouse,Buffalo,5122,562,1000,12000,OK
INV04114,Ambur Warehouse,Cow,6385,125,1000,12000,OK
INV04115,Ambur Warehouse,Goat,2584,959,1000,12000,OK
INV04116,Ranipet Warehouse,Buffalo,2691,11,1000,12000,OK
INV04117,Vaniyambadi Warehouse,Cow,3922,674,1000,12000,OK
INV04118,Ambur Warehouse,Buffalo,6668,590,1000,12000,OK
INV04119,Ranipet Warehouse,Goat,6394,993,1000,12000,OK
INV04120,Ambur Warehouse,Buffalo,7855,800,1000,12000,OK
INV04121,Chennai Port Warehouse,Buffalo,9232,18,1000,12000,OK
INV04122,Ambur Warehouse,Goat,5309,73,1000,12000,OK
INV04123,Chennai Port Warehouse,Sheep,5477,412,1000,12000,OK
INV04124,Ranipet Warehouse,Goat,4819,592,1000,12000,OK
INV04125,Ambur Warehouse,Sheep,5974,624,1000,12000,OK
INV04126,Ranipet Warehouse,Buffalo,4220,472,1000,12000,OK
INV04127,Vaniyambadi Warehouse,Sheep,925,467,1000,12000,Reorder
